"ape" "rmse" "size" "error" "method"
"62" 2.29452378768771 0.320285162509814 50 0.5 "FPCAR"
"63" 1.87221206196939 0.279264917091459 50 0.5 "FPCAR"
"64" 2.20754769368617 0.309661170515688 50 0.5 "FPCAR"
"65" 2.73948480395353 0.425127730265895 50 0.5 "FPCAR"
"66" 2.05151820937988 0.28041472600567 50 0.5 "FPCAR"
"67" 2.54967901042121 0.364126422161397 50 0.5 "FPCAR"
"68" 2.50266543437626 0.361607804428186 50 0.5 "FPCAR"
"69" 2.19736384438805 0.321662385107669 50 0.5 "FPCAR"
"70" 2.09368712763176 0.313613647274512 50 0.5 "FPCAR"
"71" 2.55481222492138 0.354320049133082 50 0.5 "FPCAR"
"72" 2.52363941050231 0.37066266611596 50 0.5 "FPCAR"
"73" 1.94942521810087 0.294021260182898 50 0.5 "FPCAR"
"74" 1.84005215201586 0.274126621657953 50 0.5 "FPCAR"
"75" 2.47843024274586 0.370425943406353 50 0.5 "FPCAR"
"76" 2.97751090120939 0.411747809789968 50 0.5 "FPCAR"
"77" 2.20945117099394 0.312462113603185 50 0.5 "FPCAR"
"78" 1.51295499310792 0.222032421223681 50 0.5 "FPCAR"
"79" 2.35669710973902 0.338548570915967 50 0.5 "FPCAR"
"80" 3.16552023950252 0.423613982097013 50 0.5 "FPCAR"
"81" 3.1149643627803 0.426501116366034 50 0.5 "FPCAR"
"82" 1.83768325736386 0.261692301847129 50 0.5 "FPCAR"
"83" 2.34310345076434 0.334834520903087 50 0.5 "FPCAR"
"84" 1.64497821691969 0.253007968422163 50 0.5 "FPCAR"
"85" 2.47307246320986 0.361660742569558 50 0.5 "FPCAR"
"86" 1.89758992930613 0.294401316012076 50 0.5 "FPCAR"
"87" 3.10715457509849 0.421118490083651 50 0.5 "FPCAR"
"88" 2.74359618691439 0.389955163732018 50 0.5 "FPCAR"
"89" 2.02263384681333 0.277505282963244 50 0.5 "FPCAR"
"90" 1.56219098659625 0.236247625740173 50 0.5 "FPCAR"
"91" 2.10774923171224 0.309235063064059 50 0.5 "FPCAR"
"92" 1.64483818335169 0.246188909710825 50 0.5 "FPCAR"
"93" 2.65798956430175 0.372591991954895 50 0.5 "FPCAR"
"94" 2.49022964913585 0.339610894788929 50 0.5 "FPCAR"
"95" 1.90977139486893 0.264700915185614 50 0.5 "FPCAR"
"96" 2.76048804880506 0.4117139286117 50 0.5 "FPCAR"
"97" 2.75215916008472 0.374378431987131 50 0.5 "FPCAR"
"98" 2.1136264871741 0.312120015780329 50 0.5 "FPCAR"
"99" 2.29295195145297 0.347668581548822 50 0.5 "FPCAR"
"100" 2.42823413691877 0.334796946998602 50 0.5 "FPCAR"
"101" 3.08907523771219 0.46883924129924 50 1 "FPCAR"
"102" 3.54992363338216 0.512713372950082 50 1 "FPCAR"
"103" 2.79353170033004 0.416027533908145 50 1 "FPCAR"
"104" 2.46774259147158 0.367947481416327 50 1 "FPCAR"
"105" 3.01872491457033 0.43983986035756 50 1 "FPCAR"
"106" 2.91098078449904 0.421948893075581 50 1 "FPCAR"
"107" 3.10677535038268 0.463999197933534 50 1 "FPCAR"
"108" 3.41584659332386 0.47553626099182 50 1 "FPCAR"
"109" 3.63732895239114 0.498218811015458 50 1 "FPCAR"
