"ape" "rmse" "size" "error" "method"
"218" 5.14856289728587 0.641446586542294 50 1.5 "FPCAR*"
"219" 3.30428087156916 0.473849903481064 50 1.5 "FPCAR*"
"220" 3.02201610910163 0.463589859476272 50 1.5 "FPCAR*"
"221" 3.86892014058196 0.535543405858831 50 1.5 "FPCAR*"
"222" 4.04429714086164 0.572250736694629 50 1.5 "FPCAR*"
"223" 3.32340334087474 0.472121557576971 50 1.5 "FPCAR*"
"224" 3.23855370347378 0.495057186678274 50 1.5 "FPCAR*"
"225" 3.95756448027457 0.549274801879296 50 1.5 "FPCAR*"
"226" 3.72957346088605 0.556119012275077 50 1.5 "FPCAR*"
"227" 3.00838187112302 0.43124351735369 50 1.5 "FPCAR*"
"228" 3.50594679464126 0.524066783306568 50 1.5 "FPCAR*"
"229" 3.75643153448986 0.561895252789982 50 1.5 "FPCAR*"
"230" 4.36986669964326 0.686076310949362 50 1.5 "FPCAR*"
"231" 4.8676517754136 0.634384649293529 50 1.5 "FPCAR*"
"232" 4.04934746200458 0.621471173268894 50 1.5 "FPCAR*"
"233" 3.39800688991178 0.470829117232202 50 1.5 "FPCAR*"
"234" 3.08340651378478 0.464653928384609 50 1.5 "FPCAR*"
"235" 4.00807746266927 0.560005762120254 50 1.5 "FPCAR*"
"236" 3.09047553166831 0.452682994224314 50 1.5 "FPCAR*"
"237" 3.98021212844853 0.58241406978807 50 1.5 "FPCAR*"
"238" 3.29517634057471 0.454705030872017 50 1.5 "FPCAR*"
"239" 3.92432790296648 0.528602900883876 50 1.5 "FPCAR*"
"240" 3.40464627624353 0.479593530592144 50 1.5 "FPCAR*"
"241" 4.73311812298359 0.633751665187001 50 1.5 "FPCAR*"
"242" 2.13789678433613 0.317961919074946 50 1.5 "FPCAR*"
"243" 3.60491922640599 0.509970153797521 50 1.5 "FPCAR*"
"244" 3.9146447243879 0.560319657508076 50 1.5 "FPCAR*"
"245" 2.68947631593223 0.393868102822039 50 1.5 "FPCAR*"
"246" 2.74561860177615 0.433876595309761 50 1.5 "FPCAR*"
"247" 4.19168316680418 0.611235423994452 50 1.5 "FPCAR*"
"248" 3.12557956033707 0.483768603488682 50 1.5 "FPCAR*"
"249" 3.41019888527523 0.492865079051643 50 1.5 "FPCAR*"
"250" 2.73835231971485 0.415345773762575 50 1.5 "FPCAR*"
"251" 3.35933185869651 0.456286664968266 50 1.5 "FPCAR*"
"252" 2.74834670668334 0.395229493078811 50 1.5 "FPCAR*"
"253" 3.57210465947436 0.518768338735736 50 1.5 "FPCAR*"
"254" 3.7984245038032 0.518275989056998 50 1.5 "FPCAR*"
"255" 4.2078788801515 0.582550464024637 50 1.5 "FPCAR*"
"256" 2.78435506460968 0.422074263481299 50 1.5 "FPCAR*"
"257" 3.58771004343718 0.530565901186388 50 1.5 "FPCAR*"
"258" 3.08190609029359 0.44439521082193 50 1.5 "FPCAR*"
"259" 4.69504565993544 0.63218366779495 50 1.5 "FPCAR*"
"260" 3.64511535836686 0.515749844622138 50 1.5 "FPCAR*"
