"ape" "rmse" "size" "error" "method"
"1" 4.17519169992279 0.68161231729301 50 0.5 "SFM"
"2" 4.7338404646778 0.701961766448847 50 0.5 "SFM"
"3" 4.01116934655665 0.615185769413628 50 0.5 "SFM"
"4" 3.33384455456396 0.51104545553772 50 0.5 "SFM"
"5" 3.62607288406056 0.512268228357861 50 0.5 "SFM"
"6" 3.70751560164181 0.545106530004689 50 0.5 "SFM"
"7" 3.66476473939391 0.53734371278358 50 0.5 "SFM"
"8" 3.55199855370928 0.502525833014619 50 0.5 "SFM"
"9" 4.85185836390044 0.680023049352314 50 0.5 "SFM"
"10" 2.6679980573347 0.445968899387462 50 0.5 "SFM"
"11" 3.32670766562354 0.555632196728953 50 0.5 "SFM"
"12" 3.68125847961511 0.54822060180062 50 0.5 "SFM"
"13" 3.31486737576478 0.524809468096371 50 0.5 "SFM"
"14" 3.5883359318859 0.549531223750672 50 0.5 "SFM"
"15" 3.78582662769053 0.521566416119041 50 0.5 "SFM"
"16" 4.47003913646001 0.662574521816646 50 0.5 "SFM"
"17" 2.90656886259528 0.477755222730299 50 0.5 "SFM"
"18" 3.8165244192338 0.48574167635297 50 0.5 "SFM"
"19" 3.29742725241819 0.502949963329154 50 0.5 "SFM"
"20" 3.4683208927611 0.541322337066473 50 0.5 "SFM"
"21" 4.18401988323763 0.588469459962142 50 0.5 "SFM"
"22" 4.25229645037727 0.571933815913225 50 0.5 "SFM"
"23" 3.13695052572297 0.438491560500203 50 0.5 "SFM"
"24" 3.91380722781981 0.559720370817715 50 0.5 "SFM"
"25" 4.44483682429689 0.605647392252888 50 0.5 "SFM"
"26" 4.34700434793446 0.66177572477591 50 0.5 "SFM"
"27" 3.1232405621999 0.441435806372778 50 0.5 "SFM"
"28" 3.56913906007525 0.515515265439467 50 0.5 "SFM"
"29" 4.2523212445766 0.586412350042761 50 0.5 "SFM"
"30" 3.2236307940442 0.530429157145653 50 0.5 "SFM"
"31" 4.40789162215321 0.559825879945863 50 0.5 "SFM"
"32" 4.12726717715716 0.669070002791104 50 0.5 "SFM"
"33" 3.69247735716046 0.522346520166832 50 0.5 "SFM"
"34" 3.13029222565925 0.476473820173996 50 0.5 "SFM"
"35" 4.1985515652231 0.574588279636449 50 0.5 "SFM"
"36" 4.08608613217901 0.584042724987444 50 0.5 "SFM"
"37" 4.61425886084628 0.678071079119676 50 0.5 "SFM"
"38" 4.29727232398499 0.574525046501913 50 0.5 "SFM"
"39" 4.02510375349163 0.54847580340337 50 0.5 "SFM"
"40" 4.24744680941089 0.586990137450017 50 0.5 "SFM"
"41" 4.56408788163052 0.629182095269562 50 0.5 "SFM"
"42" 2.90757321336682 0.445566558073039 50 0.5 "SFM"
"43" 3.82541648503033 0.564796955829809 50 0.5 "SFM"
"44" 4.09071338524152 0.573131288677973 50 0.5 "SFM"
"45" 2.56625355711747 0.412437469231269 50 0.5 "SFM"
"46" 2.62021377546264 0.420998702184586 50 0.5 "SFM"
"47" 4.66412836617978 0.697469440342641 50 0.5 "SFM"
"48" 3.43651058684574 0.558748604953945 50 0.5 "SFM"
"49" 3.82826009030092 0.53845568621495 50 0.5 "SFM"
"50" 3.03709811744309 0.44190582143797 50 0.5 "SFM"
"51" 4.00461310022603 0.549594164102942 50 0.5 "SFM"
"52" 3.26469219068079 0.448204872479962 50 0.5 "SFM"
"53" 3.78849718844303 0.592818470696373 50 0.5 "SFM"
"54" 3.24511136168326 0.454801231297122 50 0.5 "SFM"
"55" 3.66111342704719 0.504395195676796 50 0.5 "SFM"
"56" 3.00927869229317 0.445886461765953 50 0.5 "SFM"
"57" 3.75909740225463 0.600055118520604 50 0.5 "SFM"
"58" 3.89631576252522 0.533223876399642 50 0.5 "SFM"
"59" 6.22455203097282 0.823210646591284 50 0.5 "SFM"
"60" 4.24864068192336 0.589872142568526 50 0.5 "SFM"
"61" 5.07170642640338 0.672361709219316 50 0.5 "SFM"
"62" 3.41144107029831 0.487983315041163 50 0.5 "SFM"
"63" 2.67022874867813 0.428550759444331 50 0.5 "SFM"
"64" 3.42581314221915 0.49043090188074 50 0.5 "SFM"
"65" 4.22994926344979 0.686186494878854 50 0.5 "SFM"
"66" 3.1891377133424 0.460288321597177 50 0.5 "SFM"
"67" 3.8814949724859 0.574230769851893 50 0.5 "SFM"
"68" 3.70803434226273 0.569140692977443 50 0.5 "SFM"
"69" 3.39966664340157 0.505445707446983 50 0.5 "SFM"
"70" 3.2526279193484 0.509197815447806 50 0.5 "SFM"
"71" 3.95162744505531 0.548468501580258 50 0.5 "SFM"
"72" 3.80745143649141 0.568356807880814 50 0.5 "SFM"
"73" 2.83789525345716 0.469735149606763 50 0.5 "SFM"
"74" 2.73644330118274 0.447949225511427 50 0.5 "SFM"
"75" 3.47234125523116 0.553225279687899 50 0.5 "SFM"
"76" 4.86771862065986 0.661696243265834 50 0.5 "SFM"
"77" 3.48651386477435 0.511479504663245 50 0.5 "SFM"
"78" 2.30446816320717 0.35654283743161 50 0.5 "SFM"
"79" 3.64802340855718 0.519789121892449 50 0.5 "SFM"
"80" 5.19079663778304 0.682460250650321 50 0.5 "SFM"
"81" 4.98583245901155 0.677486829905406 50 0.5 "SFM"
"82" 3.1578193125842 0.44338589923763 50 0.5 "SFM"
"83" 3.63867796028123 0.529034243632483 50 0.5 "SFM"
"84" 2.53924204093957 0.421591589276473 50 0.5 "SFM"
"85" 3.70967252140163 0.552223475961964 50 0.5 "SFM"
"86" 2.93866589836585 0.492463073770737 50 0.5 "SFM"
"87" 5.21146634736372 0.692773832247423 50 0.5 "SFM"
"88" 4.27886673391791 0.62265286032583 50 0.5 "SFM"
"89" 3.22357245346774 0.449195260501509 50 0.5 "SFM"
"90" 2.33765002376189 0.383885361779815 50 0.5 "SFM"
"91" 3.4473873846048 0.50073523224646 50 0.5 "SFM"
"92" 2.46730273009095 0.37976736174492 50 0.5 "SFM"
"93" 4.07335951207336 0.578436657126788 50 0.5 "SFM"
"94" 4.47576360681286 0.583537672878705 50 0.5 "SFM"
"95" 3.24788687950793 0.438771494117043 50 0.5 "SFM"
"96" 4.25540860388647 0.655926598486199 50 0.5 "SFM"
"97" 4.48650634776458 0.603729476371659 50 0.5 "SFM"
"98" 3.21500834325567 0.483743404323272 50 0.5 "SFM"
"99" 3.50334008298347 0.576080380813628 50 0.5 "SFM"
"100" 4.01660284254901 0.553943043746637 50 0.5 "SFM"
"101" 4.25272604107399 0.708959431690065 50 1 "SFM"
"102" 4.95788096852072 0.732952353155824 50 1 "SFM"
"103" 4.09695044971632 0.633505796038063 50 1 "SFM"
"104" 3.41946300110936 0.533098348601301 50 1 "SFM"
"105" 4.07425330860627 0.578849111564021 50 1 "SFM"
"106" 3.96446533968974 0.591489497877633 50 1 "SFM"
"107" 4.01104156806163 0.594059500279575 50 1 "SFM"
"108" 4.2009499809427 0.5903723065278 50 1 "SFM"
"109" 5.17990179374806 0.720582401643205 50 1 "SFM"
"110" 2.90674219790499 0.490790904702616 50 1 "SFM"
"111" 3.77807138285105 0.633485826786612 50 1 "SFM"
"112" 3.81090871403987 0.570875202252566 50 1 "SFM"
"113" 3.50059065292127 0.56721275123763 50 1 "SFM"
"114" 3.94353666920041 0.612962839322325 50 1 "SFM"
"115" 4.31642140312286 0.592562143571256 50 1 "SFM"
"116" 4.780416208263 0.708475176475203 50 1 "SFM"
"117" 3.47158488366771 0.570021915084919 50 1 "SFM"
"118" 4.60316145876686 0.592161855806643 50 1 "SFM"
"119" 3.53780298032761 0.550524044660534 50 1 "SFM"
"120" 3.63467697161555 0.58223029770398 50 1 "SFM"
"121" 4.54184603303012 0.639371912534911 50 1 "SFM"
"122" 4.70068917091529 0.637598732632109 50 1 "SFM"
"123" 3.42516452345997 0.484986623758905 50 1 "SFM"
"124" 4.11844418857997 0.603806838120373 50 1 "SFM"
"125" 4.93153699447832 0.671156835404954 50 1 "SFM"
"126" 4.49916029792949 0.696754452932642 50 1 "SFM"
"127" 3.30252419032407 0.47537474107831 50 1 "SFM"
"128" 3.93315447840551 0.578357473360935 50 1 "SFM"
"129" 4.54908083013583 0.634124027976205 50 1 "SFM"
"130" 3.71100399937173 0.61380320507338 50 1 "SFM"
"131" 4.89617580412796 0.623931650437712 50 1 "SFM"
"132" 4.50992891357552 0.73357662905777 50 1 "SFM"
"133" 4.11563429732339 0.583125666773585 50 1 "SFM"
"134" 3.3554336425051 0.517678919101793 50 1 "SFM"
"135" 4.47937385228319 0.611942281476406 50 1 "SFM"
"136" 4.20732546928462 0.600693975096327 50 1 "SFM"
"137" 4.89890487099389 0.725006311936123 50 1 "SFM"
"138" 4.39934989134922 0.599042539295742 50 1 "SFM"
"139" 4.4338808800764 0.603974102263604 50 1 "SFM"
"140" 4.61558275794632 0.636879928710719 50 1 "SFM"
"141" 5.08096693624644 0.698051368672494 50 1 "SFM"
"142" 2.97287987190573 0.45607305594689 50 1 "SFM"
"143" 4.27903335942428 0.631924510520919 50 1 "SFM"
"144" 4.41283671377885 0.626827774360752 50 1 "SFM"
"145" 2.86350490576725 0.458665313335109 50 1 "SFM"
"146" 2.93933181006839 0.470724684373169 50 1 "SFM"
"147" 4.94504927086747 0.744293930364517 50 1 "SFM"
"148" 3.67662806667186 0.601875478786063 50 1 "SFM"
"149" 4.19650836232953 0.58860407834775 50 1 "SFM"
"150" 3.43453113373397 0.495697120986111 50 1 "SFM"
"151" 4.27695148571435 0.592222277809687 50 1 "SFM"
"152" 3.42710095427935 0.475350908768512 50 1 "SFM"
"153" 4.0076043882637 0.631185260370243 50 1 "SFM"
"154" 3.7794162629346 0.533833536408395 50 1 "SFM"
"155" 4.32855424496818 0.594864498002692 50 1 "SFM"
"156" 3.36639703295923 0.50560063302954 50 1 "SFM"
"157" 4.14143976691265 0.663865258502015 50 1 "SFM"
"158" 4.23816279708243 0.582833769261421 50 1 "SFM"
"159" 6.4215193819827 0.850347573479426 50 1 "SFM"
"160" 4.39073935025167 0.61622440239364 50 1 "SFM"
"161" 5.52758803791256 0.736738923318149 50 1 "SFM"
"162" 3.8565930804585 0.552473188340737 50 1 "SFM"
"163" 3.02814334692918 0.488893083004698 50 1 "SFM"
"164" 3.68965783592138 0.531890782994769 50 1 "SFM"
"165" 4.34519330752495 0.708243753769403 50 1 "SFM"
"166" 3.59606067835365 0.522725134788803 50 1 "SFM"
"167" 4.05038535073108 0.603501270032744 50 1 "SFM"
